"id_servidor";"nome";"id_unidade";"unidade";"id_centro";"centro";"coordenador";"internos";"externos";
"5752289";"FRANCISCO EDSON DA SILVA";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"1";"0";
"5753690";"FRANCISCO ERNESTO ZARAGOZA ZALDIVAR";"5206";"DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"1";"1";
"5752271";"FRANCISCO FRANSUALDO DE AZEVEDO";"142";"DEPARTAMENTO DE GEOGRAFIA/CCHLA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"0";"2";
"21737";"FRANCISCO HILARIO REGO BEZERRA";"123";"DEPARTAMENTO DE GEOLOGIA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"3";"2";"16";
"22922";"FRANCISCO JOSE SANTOS LIMA";"6025";"INSTITUTO DE QUÍMICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"3";"4";"0";
"5757101";"FRANCISCO JOSE TARGINO VIDAL";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"3";"0";
"5754978";"FRANCISCO ORDELEI NASCIMENTO DA SILVA";"6025";"INSTITUTO DE QUÍMICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"2";"4";"0";
"22757";"FRANCISCO PIGNATARO LIMA";"190";"DEPARTAMENTO DE PATOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"1";"2";"0";
"23108";"FRANCISCO PINHEIRO LIMA FILHO";"123";"DEPARTAMENTO DE GEOLOGIA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"3";"1";"9";
"23110";"FRANCISCO WELLINGTON DUARTE";"160";"DEPARTAMENTO DE ECONOMIA - DEPEC";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"0";"1";"0";
"23633";"FRANCISCO WELSON LIMA DA SILVA";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"1";"0";
"19009";"FRANCOISE DOMINIQUE VALERY";"54";"DEPARTAMENTO DE ARQUITETURA";"445";"CENTRO DE TECNOLOGIA";"1";"1";"0";
"5757980";"FREDERICO ARANTES NABLE";"284";"ESCOLA DE MÚSICA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"1";"0";
"5754613";"FREDERICO ARAUJO DA SILVA LOPES";"6069";"INSTITUTO METROPOLE DIGITAL";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"2";"2";"2";
"5755867";"FREDERICO CASTRO JOBIM VILALVA";"123";"DEPARTAMENTO DE GEOLOGIA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"1";"2";"0";
"17115";"FRED SIZENANDO ROSSITER PINHEIRO";"5204";"DEPARTAMENTO DE ENGENHARIA DE COMUNICACOES";"445";"CENTRO DE TECNOLOGIA";"1";"2";"0";
"5759603";"FREDY ENRIQUE GONZALEZ";"5968";"DEPARTAMENTO DE PRÁTICAS EDUCACIONAIS E CURRÍCULO";"5965";"CENTRO DE EDUCAÇÃO";"0";"1";"0";
"5753378";"FULVIO AURELIO DE MORAIS FREIRE";"183";"DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"3";"3";"2";
"5756815";"GABRIELA DE SOUSA MARTINS MELO DE ARAUJO";"198";"DEPARTAMENTO DE ENFERMAGEM";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"3";"14";"1";
"5755417";"GABRIELA LUCHEZE DE OLIVEIRA LOPES";"120";"DEPARTAMENTO DE MATEMÁTICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"1";"2";"0";
"5752179";"GABRIEL GAGLIANO PINTO ALBERTO";"284";"ESCOLA DE MÚSICA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"2";"0";
"5754367";"GABRIEL IVAN MEDINA TAPIA";"50";"DEPARTAMENTO DE ENGENHARIA MECANICA";"445";"CENTRO DE TECNOLOGIA";"5";"6";"1";
"24896";"GABRIEL MARTINS DE ARAUJO FILHO";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"1";"1";"2";
"5752846";"GELSON DOS SANTOS DIFANTE";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"4";"2";
"5752794";"GEORGE ALEXANDRE FERREIRA DANTAS";"54";"DEPARTAMENTO DE ARQUITETURA";"445";"CENTRO DE TECNOLOGIA";"1";"1";"1";
"5753350";"GEORGE CARLOS DO NASCIMENTO";"5205";"DEPARTAMENTO DE ENGENHARIA BIOMEDICA";"445";"CENTRO DE TECNOLOGIA";"1";"1";"1";
"24837";"GEORGE DANTAS DE AZEVEDO";"177";"DEPARTAMENTO DE MORFOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"2";"7";"0";
"5754190";"GEORGE DANTAS DE AZEVEDO";"285";"HOSPITAL UNIVERSITARIO ANA BEZERRA";"285";"HOSPITAL UNIVERSITARIO ANA BEZERRA";"0";"7";"0";
"23839";"GEORGE QUEIROZ DE BRITO";"117";"DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"6";"6";"0";
"23943";"GEORGE SANTOS MARINHO";"50";"DEPARTAMENTO DE ENGENHARIA MECANICA";"445";"CENTRO DE TECNOLOGIA";"1";"4";"1";
"22923";"GEORGIA SIBELE NOGUEIRA DA SILVA";"143";"DEPARTAMENTO DE PSICOLOGIA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"4";"6";"0";
"26522";"GERALDO BARROSO CAVALCANTI JUNIOR";"117";"DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"3";"6";"0";
"62233";"GERBSON AZEVEDO DE MENDONCA";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"3";"0";
"26227";"GERLANE COELHO BERNARDO GUERRA";"184";"DEPARTAMENTO DE BIOFÍSICA E FARMACOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"4";"4";"0";
"5752618";"GERMAN GARABITO CALLAPINO";"5075";"DEPARTAMENTO DE ENGENHARIA DE PETROLEO";"445";"CENTRO DE TECNOLOGIA";"0";"0";"3";
"22889";"GERMANNA FRANCA DA CUNHA";"284";"ESCOLA DE MÚSICA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"2";"0";
"18722";"GERMANO MELO JUNIOR";"123";"DEPARTAMENTO DE GEOLOGIA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"0";"0";"1";
"5758429";"GESSICA FABIELY FONSECA";"5967";"DEPARTAMENTO DE FUNDAMENTOS E POLÍTICAS DA EDUCAÇÃO";"5965";"CENTRO DE EDUCAÇÃO";"1";"4";"0";
"21580";"GIANE BEZERRA VIEIRA";"5967";"DEPARTAMENTO DE FUNDAMENTOS E POLÍTICAS DA EDUCAÇÃO";"5965";"CENTRO DE EDUCAÇÃO";"1";"4";"0";
"5752838";"GIANKA SALUSTIANO BEZERRIL DE BASTOS GOMES";"7847";"DEPARTAMENTO DE LETRAS - CERES";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"0";"1";"0";
"5753616";"GIBEON SOARES DE AQUINO JUNIOR";"125";"DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"1";"2";"3";
"5753007";"GIDYENNE CHRISTINE BANDEIRA SILVA DE MEDEIROS";"203";"DEPARTAMENTO DE NUTRIÇÃO";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"2";"5";"0";
"25126";"GILBERTO CORSO";"184";"DEPARTAMENTO DE BIOFÍSICA E FARMACOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"0";"1";"2";
"5753849";"GILBERTO FERREIRA COSTA";"5968";"DEPARTAMENTO DE PRÁTICAS EDUCACIONAIS E CURRÍCULO";"5965";"CENTRO DE EDUCAÇÃO";"0";"2";"1";
"5757569";"GILDENE LIMA DE SOUZA FERNANDES";"1452";"NÚCLEO DE EDUCAÇÃO DA INFÂNCIA";"5965";"CENTRO DE EDUCAÇÃO";"0";"1";"2";
"5753614";"GILMAR BARBOSA GUEDES";"5967";"DEPARTAMENTO DE FUNDAMENTOS E POLÍTICAS DA EDUCAÇÃO";"5965";"CENTRO DE EDUCAÇÃO";"1";"5";"0";
"5752482";"GILMAR SANTANA";"136";"DEPARTAMENTO DE CIÊNCIAS SOCIAIS";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"0";"0";"1";
"23112";"GILSON DE VASCONCELOS TORRES";"198";"DEPARTAMENTO DE ENFERMAGEM";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"5";"10";"1";
"15493";"GILSON GOMES DE MEDEIROS";"57";"DEPARTAMENTO DE ENGENHARIA QUIMICA";"445";"CENTRO DE TECNOLOGIA";"0";"1";"0";
"22172";"GILVANDO ALVES DE OLIVEIRA";"138";"DEPARTAMENTO DE LETRAS";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"1";"0";
"23115";"GILVANIA MAURICIO DIAS DE PONTES";"1452";"NÚCLEO DE EDUCAÇÃO DA INFÂNCIA";"5965";"CENTRO DE EDUCAÇÃO";"1";"1";"0";
"19122";"GILVAN LUIZ BORBA";"4894";"DEPARTAMENTO DE GEOFÍSICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"1";"1";"2";
"24038";"GIOVANA PAIVA DE OLIVEIRA";"54";"DEPARTAMENTO DE ARQUITETURA";"445";"CENTRO DE TECNOLOGIA";"0";"1";"0";
"5758630";"GIOVANNA DE FATIMA ALVES DA COSTA BORGES";"195";"DEPARTAMENTO DE ODONTOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"2";"0";
"5755577";"GIOVANNA TONETTO SEGANTINI";"163";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"0";"1";"0";
"5757434";"GISELE OLIVEIRA DA SILVA PAIVA";"138";"DEPARTAMENTO DE LETRAS";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"0";"1";"0";
"5751934";"GISELLE COSTA DE SOUSA";"120";"DEPARTAMENTO DE MATEMÁTICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"1";"3";"0";
"5752249";"GISLENE MARIA DA SILVA GANADE";"8366";"DEPARTAMENTO DE ECOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"1";"2";"0";
"5752025";"GIULIANNA PAIVA VIANA DE ANDRADE SOUZA";"182";"DEPARTAMENTO DE BIOQUÍMICA";"440";"CENTRO DE BIOCIÊNCIAS";"2";"5";"0";
"5756800";"GLAUCE LILIAN ALVES DE ALBUQUERQUE";"54";"DEPARTAMENTO DE ARQUITETURA";"445";"CENTRO DE TECNOLOGIA";"1";"2";"0";
"2298976";"GLAUCIO BEZERRA BRANDAO";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"2";"0";
"23015";"GLEICE VIRGINIA MEDEIROS DE AZAMBUJA ELALI";"54";"DEPARTAMENTO DE ARQUITETURA";"445";"CENTRO DE TECNOLOGIA";"2";"4";"0";
"5753640";"GLEYDSON PINHEIRO ALBANO";"234";"CERES - DEPARTAMENTO DE GEOGRAFIA";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"3";"3";"0";
"5752232";"GLICIA MARILI AZEVEDO DE MEDEIROS TINOCO";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"2";"0";
"19198";"GRACO AURELIO CAMARA DE MELO VIANA";"180";"DEPARTAMENTO DE OCEANOGRAFIA E LIMNOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"1";"1";"1";
"5757061";"GRASIELA NASCIMENTO CORREIA";"4890";"FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"4";"0";
"5752695";"GRASIELA PIUVEZAM";"202";"DEPARTAMENTO DE SAÚDE COLETIVA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"5";"8";"0";
"5752279";"GRAZIELLE TAVARES MALCHER";"6025";"INSTITUTO DE QUÍMICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"0";"2";"1";
"26081";"GRINAURA MEDEIROS DE MORAIS";"4880";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"1";"3";"0";
"5752238";"GUALTER GUENTHER COSTA DA SILVA";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"2";"9";"2";
"2261772";"GUILHERME AUGUSTO DE FREITAS FREGONEZI";"201";"DEPARTAMENTO DE FISIOTERAPIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"2";"6";"2";
"5752698";"GUILHERME MARANHAO CHAVES";"117";"DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"4";"5";"2";
"5758491";"GUILHERME ORTIGARA LONGO";"180";"DEPARTAMENTO DE OCEANOGRAFIA E LIMNOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"2";"1";"1";
"5752909";"GUNTHINEIA ALVES DE LIRA";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"2";"2";"0";
"5752772";"GUSTAVO ARRUDA RAMALHO LIRA";"5075";"DEPARTAMENTO DE ENGENHARIA DE PETROLEO";"445";"CENTRO DE TECNOLOGIA";"0";"0";"2";
"2257775";"GUSTAVO AUGUSTO SEABRA BARBOSA";"195";"DEPARTAMENTO DE ODONTOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"1";"4";"0";
"23841";"GUSTAVO DA CUNHA LIMA FREIRE";"177";"DEPARTAMENTO DE MORFOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"0";"0";"1";
"5756802";"GUSTAVO GIRAO BARRETO DA SILVA";"6069";"INSTITUTO METROPOLE DIGITAL";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"3";"2";
"5752793";"GUSTAVO MAFALDO SOARES";"197";"DEPARTAMENTO DE TOCO-GINECOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"5";"0";
"5753020";"GUSTAVO ZAMPIER DOS SANTOS LIMA";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"1";"1";
"17733";"GUTEMBERGUE SOARES DA SILVA";"5204";"DEPARTAMENTO DE ENGENHARIA DE COMUNICACOES";"445";"CENTRO DE TECNOLOGIA";"1";"2";"0";
"5757411";"HAILSON ALVES FERREIRA PRESTON";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"2";"5";"0";
"129544";"HALCIMA MELO BATISTA";"163";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"0";"1";"0";
"5752174";"HAROLDO LOGUERCIO CARVALHO";"141";"DEPARTAMENTO DE HISTÓRIA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"0";"1";"0";
"5755393";"HASSAN MOHAMED ELSANGEDY";"199";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"1";"4";"0";
"21585";"HEBEL CAVALCANTI GALVAO";"195";"DEPARTAMENTO DE ODONTOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"1";"3";"1";
"5752769";"HECTOR LENY CARRION SALAZAR";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"1";"0";
"5758399";"HEITOR DE ANDRADE SILVA";"54";"DEPARTAMENTO DE ARQUITETURA";"445";"CENTRO DE TECNOLOGIA";"2";"3";"0";
"20793";"HEITOR NEVES MAIA";"123";"DEPARTAMENTO DE GEOLOGIA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"0";"0";"1";
"23117";"HELCIO DE SOUSA MARANHAO";"193";"DEPARTAMENTO DE PEDIATRIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"3";"3";"0";
"5752197";"HELCIO PACHECO DE MEDEIROS";"140";"DEPARTAMENTO DE COMUNICAÇÃO SOCIAL";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"0";"1";"0";
"5755580";"HELDER ALEXANDRE MEDEIROS DE MACEDO";"5486";"CERES - DEPARTAMENTO DE HISTÓRIA";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"2";"4";"1";
"22836";"HELDER DO NASCIMENTO VIANA";"141";"DEPARTAMENTO DE HISTÓRIA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"1";"0";
"24453";"HELDERES PEREGRINO ALVES DA SILVA";"178";"DEPARTAMENTO DE FISIOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"2";"2";"1";
"5756882";"HELENA RUGAI BASTOS";"139";"DEPARTAMENTO DE ARTES";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"3";"6";"1";
"26059";"HELENICE VITAL";"123";"DEPARTAMENTO DE GEOLOGIA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"8";"1";"13";
"5753386";"HELIANA BEZERRA SOARES";"5205";"DEPARTAMENTO DE ENGENHARIA BIOMEDICA";"445";"CENTRO DE TECNOLOGIA";"0";"2";"1";
"2289732";"HELIO DIAS FURTADO";"7847";"DEPARTAMENTO DE LETRAS - CERES";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"1";"1";"0";
"5753006";"HELIO ROBERTO HEKIS";"5205";"DEPARTAMENTO DE ENGENHARIA BIOMEDICA";"445";"CENTRO DE TECNOLOGIA";"0";"2";"5";
"5753107";"HELIO RODRIGUES DOS SANTOS";"52";"DEPARTAMENTO DE ENGENHARIA CIVIL";"445";"CENTRO DE TECNOLOGIA";"1";"3";"0";
"5753647";"HELIO TAKASHI MACIEL DE FARIAS";"54";"DEPARTAMENTO DE ARQUITETURA";"445";"CENTRO DE TECNOLOGIA";"0";"1";"1";
"5758786";"HELTON MAIA PEIXOTO";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"2";"0";
"26600";"HENRIQUE ALONSO DE ALBUQUERQUE RODRIGUES PEREIRA";"141";"DEPARTAMENTO DE HISTÓRIA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"2";"0";
"5757812";"HENRIQUE ANDRE RAMOS WELLEN";"162";"DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"2";"2";"0";
"5757109";"HENRIQUE EDUARDO BEZERRA DA SILVA";"6025";"INSTITUTO DE QUÍMICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"0";"1";"0";
"15517";"HENRIQUE EDUARDO DE SOUSA";"138";"DEPARTAMENTO DE LETRAS";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"1";"0";
"5752222";"HENRIQUE ROCHA DE MEDEIROS";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"4";"0";
"5759708";"HERBERT ARY ARZABE ANTEZAMA COSTA NOBREGA SISENANDO";"117";"DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"2";"0";"2";
"5757889";"HERBERT RICARDO GARCIA VIANA";"115";"DEPARTAMENTO DE ENGENHARIA PRODUÇÃO";"445";"CENTRO DE TECNOLOGIA";"3";"4";"1";
"23118";"HERBET TADEU DE ALMEIDA ANDRADE";"181";"DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"0";"0";"1";
"25980";"HERCULANO RICARDO CAMPOS";"143";"DEPARTAMENTO DE PSICOLOGIA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"1";"0";
"5752872";"HERIKA MYLENA MEDEIROS DE QUEIROZ";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"2";"0";
"5755344";"HERTZ WILTON DE CASTRO LINS";"5204";"DEPARTAMENTO DE ENGENHARIA DE COMUNICACOES";"445";"CENTRO DE TECNOLOGIA";"1";"1";"0";
"5757142";"HINDIAEL AERAF BELCHIOR";"4890";"FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"2";"3";"0";
"5753060";"HIRONOBU SANO";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"2";"3";"1";
"26013";"HUGO ALEXANDRE DE OLIVEIRA ROCHA";"182";"DEPARTAMENTO DE BIOQUÍMICA";"440";"CENTRO DE BIOCIÊNCIAS";"2";"11";"4";
"5755477";"HUMBERTO NEVES MAIA DE OLIVEIRA";"57";"DEPARTAMENTO DE ENGENHARIA QUIMICA";"445";"CENTRO DE TECNOLOGIA";"2";"11";"0";
"34950";"HUMBERTO RABELO";"9726";"DEPARTAMENTO DE COMPUTAÇÃO E TECNOLOGIA";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"2";"3";"0";
"26231";"HYLARINA MARIA MONTENEGRO DINIZ SILVA";"198";"DEPARTAMENTO DE ENFERMAGEM";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"2";"0";
"23124";"IARA MARQUES DE MEDEIROS";"200";"DEPARTAMENTO DE INFECTOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"1";"1";
"5753758";"IDIVALDO ANTONIO MICALI";"196";"DEPARTAMENTO DE FARMACIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"1";"0";
"5758036";"IGOR LOPES DE ANDRADE";"50";"DEPARTAMENTO DE ENGENHARIA MECANICA";"445";"CENTRO DE TECNOLOGIA";"0";"2";"0";
"5752795";"ILANA LEMOS DE PAIVA";"143";"DEPARTAMENTO DE PSICOLOGIA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"1";"0";
"5757218";"ILENA FELIPE BARROS";"162";"DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"2";"6";"0";
"26190";"ILKA DE LIMA SOUZA";"162";"DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"1";"2";"1";
"5757399";"ILLIA NADINNE DANTAS FLORENTINO LIMA";"4890";"FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"3";"0";
"5756338";"ILUSKA ALMEIDA CARNEIRO MARTINS DE MEDEIROS";"193";"DEPARTAMENTO DE PEDIATRIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"1";"1";"0";
"130251";"INGRID WILZA LEAL BEZERRA";"203";"DEPARTAMENTO DE NUTRIÇÃO";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"3";"5";"0";
"21931";"IONE RODRIGUES DINIZ MORAIS";"142";"DEPARTAMENTO DE GEOGRAFIA/CCHLA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"2";"5";"1";
"18649";"IRACEMA MIRANDA DA SILVEIRA";"290";"MUSEU CÂMARA CASCUDO";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"0";"1";
"64616";"IRAMI ARAUJO FILHO";"192";"DEPARTAMENTO DE CIRURGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"2";"0";
"23125";"IRENE ALVES DE PAIVA";"136";"DEPARTAMENTO DE CIÊNCIAS SOCIAIS";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"2";"0";
"22903";"IRIS DO CEU CLARA COSTA";"195";"DEPARTAMENTO DE ODONTOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"2";"7";"0";
"22754";"IRIS MARIA DE OLIVEIRA";"162";"DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"2";"3";"0";
"5759407";"IRIS OLIVEIRA DA SILVA";"424";"DEPARTAMENTO DE ENGENHARIA TÊXTIL";"445";"CENTRO DE TECNOLOGIA";"0";"3";"0";
"5756850";"ISAAC FRANCO FERNANDES";"6069";"INSTITUTO METROPOLE DIGITAL";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"1";"0";
"5758752";"ISAACK SAYMON ALVES FEITOZA SILVA";"138";"DEPARTAMENTO DE LETRAS";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"0";"1";"0";
"5757620";"ISABEL DILLMANN NUNES";"6069";"INSTITUTO METROPOLE DIGITAL";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"3";"0";
"5752755";"ISABELITA DUARTE AZEVEDO";"195";"DEPARTAMENTO DE ODONTOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"1";"1";"0";
"5755511";"ISABELLE KATHERINNE FERNANDES COSTA";"198";"DEPARTAMENTO DE ENFERMAGEM";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"2";"11";"0";
"5758642";"ISABELLY CRISTINA RODRIGUES REGALADO";"201";"DEPARTAMENTO DE FISIOTERAPIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"1";"0";
"23731";"ISABEL MARIA FARIAS FERNANDES DE OLIVEIRA";"143";"DEPARTAMENTO DE PSICOLOGIA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"1";"1";
